Date,27,10,2020
Vehicle_order,Rexton,Hyundai
Number_of_vehicles,2
ACC,1
Distance_setting,min
Time,Speed1,Lat1,Lon1,E1,N1,Speed2,Lat2,Lon2,Alt2,E2,N2,U2,IVS1,Driver2
56070.0,33.52171444444444,0.797131802519096,0.1488145649201467,9698.838418028769,56739.32977347189,32.144,0.7971381782068535,0.1488222181889167,368.99,9733.504755028336,56783.272237811354,-39.73771497934453,50.37048412505386,ACC
56070.1,33.49805,0.797131406911132,0.14881407331907404,9696.647609451458,56736.80721113579,32.1669999999916,0.7971377942344181,0.14882174520468947,369.00399999999917,9731.396871898804,56780.82386859188,-39.69867183665398,50.48009784443062,ACC
56070.2,33.45175,0.7971310083942864,0.1488135817180014,9694.45682787332,56734.26612616878,32.22099999999549,0.7971374120073119,0.1488212722204622,369.0099999999988,9729.28895759263,56778.386543422275,-39.66772908071735,50.612885350291755,ACC
56070.3,33.43220111110976,0.7971306127863225,0.14881309011692884,9692.266015738205,56731.7435653583,32.23800000000229,0.7971370297802055,0.1488207992362348,369.0230000000014,9727.181052287697,56775.94928136195,-39.62978824405002,50.73120897555481,ACC
56070.4,33.482616666662175,0.7971302142694766,0.14881259851585618,9690.075230588947,56729.20248191754,32.29199999999591,0.7971366458077702,0.14882032276134907,369.03999999999917,9725.057584078108,56773.500916908044,-39.58772619863509,50.84569424011258,ACC
56070.49999999999,33.517598888889516,0.7971298157526306,0.1488121069147835,9687.884443650784,56726.661399239245,32.32399999999989,0.7971362635806641,0.14881984628646325,369.0459999999997,9722.93408013132,56771.06356977785,-39.556764417769095,50.96880559068676,ACC
56070.59999999999,33.47901555555831,0.797129420144667,0.14881161531371087,9685.693626175009,56724.13884072111,32.32799999998997,0.7971358796082288,0.14881936981157756,369.047,9720.810584223284,56768.61506410671,-39.53070501828031,51.068643791867714,ACC
56070.69999999999,33.474899999997646,0.7971290216278212,0.14881112371263822,9683.502835665751,56721.59775957041,32.396999999992644,0.7971354938904641,0.14881889333669174,369.0509999999973,9718.687108515158,56766.15547121121,-39.501548337385756,51.17431393338336,ACC
56070.79999999999,33.521714444439,0.7971286260198575,0.1488106292026835,9681.299028064024,56719.075182609726,32.394,0.7971351099180284,0.14881841860713513,369.067,9716.571424409041,56763.70711269986,-39.46050481498376,51.28717893770899,ACC
56070.89999999999,33.541777777775025,0.7971282304118934,0.1488101346927288,9679.095218676022,56716.55260641969,32.45499999998956,0.7971347242002637,0.14881794213224933,369.0640000000008,9714.447934699238,56761.247458834114,-39.43835116049527,51.3863524237627,ACC
56070.99999999999,33.5793322222135,0.7971278318950477,0.14880964309165612,9676.9044228028,56714.01152756878,32.498999999998425,0.7971343367371699,0.1488174656573636,369.061,9712.324460610289,56758.776691008694,-39.41610012482032,51.48326318708754,ACC
56071.099999999984,33.62511777777904,0.7971274333782019,0.1488091485817014,9674.70063855698,56711.4704295259,32.493000000000315,0.7971339510194052,0.14881698918247785,369.06000000000085,9710.200970583885,56756.31705640617,-39.39194987635636,51.59697121840352,ACC
56071.19999999998,33.578817777781694,0.797127034861356,0.14880865407174665,9672.496852511737,56708.92933225531,32.52199999998181,0.7971335635563109,0.1488165109622628,369.057999999999,9708.069702298326,56753.84628691316,-39.368690266896884,51.69712434035837,ACC
56071.29999999998,33.613799999982014,0.7971266363445102,0.1488081566529099,9670.28007807298,56706.388215810526,32.587999999997386,0.7971331760932172,0.14881603274204766,369.06499999999977,9705.938445992768,56751.375598351406,-39.3364326990163,51.805433458710326,ACC
56071.39999999998,33.70742888887074,0.7971262407365465,0.14880765923407302,9668.063273127273,56703.86562354332,32.55700000002212,0.7971327921207818,0.14881555277650346,369.0689999999968,9703.799356514599,56748.92710112532,-39.307362786354,51.911776339624396,ACC
56071.49999999998,33.75218555555553,0.7971258422197004,0.14880716181523626,9665.846495075031,56701.32450866039,32.474999999993315,0.7971324064030172,0.14881507630161764,369.09299999999536,9701.675897717134,56746.4676921724,-39.2582202138315,52.03378446092932,ACC
56071.599999999984,33.730578888891934,0.7971254437028545,0.1488066643963994,9663.629715212359,56698.783394560225,32.56100000000331,0.7971320189399232,0.1488145998267319,369.13599999996285,9699.552483343175,56743.997338537825,-39.189981059168545,52.14725967688838,ACC
56071.69999999998,33.74858444443464,0.7971250451860086,0.14880616697756266,9661.412933540125,56696.24228124142,32.49399999997714,0.7971316297315003,0.14881412858783388,369.2699999999624,9697.452599739398,56741.5167177315,-39.030684083130566,52.26736679035261,ACC
56071.799999999974,33.803115555540515,0.7971246437602808,0.14880566955872582,9659.196178727729,56693.682645310226,32.707999999971065,0.7971312422684061,0.14881364862228946,369.3089999999992,9695.313591101021,56739.046305783006,-38.96642423460757,52.38559448718381,ACC
56071.89999999997,33.839126666660874,0.7971242423345529,0.14880517213988906,9656.97942209237,56691.123010161726,32.78999999999129,0.7971308513146537,0.14881316691141602,369.319999999992,9693.166780413829,56736.55340371241,-38.929954988144885,52.481370166823524,ACC
56071.99999999997,33.86381999998525,0.7971238409088248,0.14880467472105222,9654.762663633437,56688.56337579151,32.817999999996665,0.7971304603609014,0.14881268520054242,369.3509999999968,9691.019998333388,56734.06068054537,-38.873488259731175,52.577307082828646,ACC
56072.09999999997,33.9265822222107,0.7971234394830969,0.1488041773022154,9652.545903351433,56686.00374220414,32.81699999999772,0.797130071152478,0.14881220174433968,369.339000000006,9688.865339673368,56731.57867770946,-38.86010854857496,52.676720918881074,ACC
56072.19999999997,33.93481333333216,0.7971230409662511,0.1488036798833786,9650.329112602654,56683.46263279536,32.83599999999054,0.7971296819440549,0.14881171654280764,369.33699999999914,9686.702902080833,56729.09675271448,-38.83671901878064,52.75688015817642,ACC
56072.299999999974,33.95384777776827,0.7971226395405231,0.14880317955565972,9648.09936203353,56680.90298087155,32.85599999999452,0.7971292944809608,0.14881122959594625,369.3340000000024,9684.532651615871,56726.62592225321,-38.8144182211243,52.8634241075688,ACC
