Date,27,10,2020,,,,,,,,,,,
Vehicle_order,Rexton,Hyundai,,,,,,,,,,,,
Number_of_vehicles,2,,,,,,,,,,,,,
ACC,1,,,,,,,,,,,,,
Distance_setting,min,,,,,,,,,,,,,
Time,Speed1,Lat1,Lon1,E1,N1,Speed2,Lat2,Lon2,Alt2,E2,N2,U2,IVS1,Driver2
55287.0999999869,0.171824437688967,0.79882386432232,0.1514724308449,21527.4059136359,67543.5821669417,0.01500000093652,0.798825351342842,0.151472807836018,312.172000000143,21530.1051724494,67556.3686712188,-230.5983428595,7.46830860403754,ACC
55287.1999999869,0.210407771599288,0.798823858504556,0.1514724308449,21527.4060418652,67543.5451203048,0.021999999978787,0.798825351342842,0.151472807836018,312.169999999848,21530.1051657094,67556.3686500025,-230.600342736039,7.50451004176408,ACC
55287.2999999869,0.279343322435731,0.798823855595674,0.1514724308449,21527.4061059816,67543.5265969877,0.012000000330416,0.798825351342842,0.151472809581347,312.173999999677,21530.1129579345,67556.3687190819,-230.596369479886,7.52429607165235,ACC
55287.3999999869,0.365769988614814,0.79882384977791,0.151472427936018,21527.3932702463,67543.4895059522,0.026999996728109,0.798825351342842,0.151472809581348,312.17399999987,21530.1129579363,67556.368719082,-230.596369479699,7.56323789853101,ACC
55287.4999999869,0.458884430207434,0.798823841051264,0.151472427936018,21527.3934625906,67543.4339360003,0.043000000542996,0.798825351342842,0.151472807836018,312.176999999661,21530.1051892975,67556.3687242609,-230.593343169695,7.61598309167675,ACC
55287.5999999869,0.580807761382086,0.798823832324618,0.151472425027136,21527.3806909716,67543.3783216423,0.030999999523405,0.798825351342842,0.151472809581347,312.178999999514,21530.1129747827,67556.3687721239,-230.591369789776,7.67468186209284,ACC
55287.6999999869,0.703759983249369,0.79882382068909,0.151472422118254,21527.3679834657,67543.3041839698,0.048999998996205,0.798825351342842,0.151472809581348,312.183999999523,21530.1129916319,67556.3688251648,-230.586370098831,7.74990334743869,ACC
55287.7999999869,0.850376643776981,0.798823809053562,0.151472419209372,21527.3552759593,67543.2300462976,0.048999997396369,0.798825351342842,0.151472809581348,312.185000000028,21530.1129950014,67556.368835775,-230.585370161853,7.82508112621976,ACC
55287.8999999869,1.0319755345941,0.79882379160027,0.15147241630049,21527.3426966831,67543.1188619915,0.083999997631913,0.798825349597513,0.151472809581348,312.185999999574,21530.1130368451,67556.3577318453,-230.584252439276,7.9256223375432,ACC
55287.9999999869,1.18939552876429,0.798823774146977,0.151472410482726,21527.3171534411,67543.0076332791,0.070000003800425,0.798825351342842,0.151472809581347,312.191999998914,21530.1130185881,67556.3689100305,-230.578370595784,8.05066219447226,ACC
55288.0999999869,1.42758330553,0.798823750875921,0.151472404664962,21527.2917384259,67542.8593579331,0.04300000333274,0.798825351342842,0.151472811326677,312.195000001225,21530.1208074442,67556.3689685041,-230.575397274925,8.20265225573154,ACC
55288.1999999869,1.59889330990925,0.798823727604865,0.151472398847198,21527.2663234095,67542.7110825851,0.021000002202157,0.798825351342842,0.151472811326677,312.183999999346,21530.1207703785,67556.3688518114,-230.586396595159,8.35286808278634,ACC
55288.2999999869,1.81084441484184,0.798823698516044,0.151472393029434,21527.2410366216,67542.5257606068,0.019999996940623,0.798825351342842,0.151472811326677,312.200999999025,21530.1208276634,67556.3690321535,-230.569397648394,8.53963802789783,ACC
55288.3999999868,2.0433732998647,0.798823666518342,0.151472384302788,21527.2028499796,67542.3218709023,0.046999999794959,0.798825351342842,0.151472809581348,312.194000000612,21530.1130253279,67556.3689312499,-230.5763707172,8.74534854816043,ACC
