Date,27,10,2020
Vehicle_order,Rexton,Hyundai
Number_of_vehicles,2
ACC,1
Distance_setting,min
Time,Speed1,Lat1,Lon1,E1,N1,Speed2,Lat2,Lon2,Alt2,E2,N2,U2,IVS1,Driver2
55287.09999998687,0.1718244376889674,0.7988238643223201,0.15147243084490006,21527.405913635903,67543.58216694168,0.01500000093651993,0.7988253513428423,0.15147280783601846,312.1720000001428,21530.105172449432,67556.36867121876,-230.5983428594999,7.46830860403754,ACC
55287.199999986864,0.2104077715992884,0.7988238585045557,0.15147243084489995,21527.40604186516,67543.5451203048,0.02199999997878701,0.7988253513428424,0.15147280783601827,312.1699999998482,21530.105165709432,67556.3686500025,-230.60034273603947,7.5045100417640755,ACC
55287.29999998686,0.2793433224357315,0.7988238555956736,0.15147243084490028,21527.40610598164,67543.52659698774,0.012000000330415513,0.7988253513428423,0.15147280958134746,312.17399999967694,21530.112957934467,67556.36871908192,-230.5963694798856,7.524296071652351,ACC
55287.39999998687,0.3657699886148144,0.7988238497779101,0.1514724279360181,21527.393270246288,67543.4895059522,0.02699999672810891,0.7988253513428423,0.15147280958134787,312.1739999998701,21530.11295793633,67556.36871908196,-230.59636947969898,7.563237898531012,ACC
55287.49999998687,0.4588844302074342,0.7988238410512639,0.15147242793601806,21527.393462590582,67543.43393600034,0.04300000054299615,0.7988253513428422,0.1514728078360184,312.17699999966135,21530.105189297512,67556.36872426093,-230.59334316969532,7.615983091676752,ACC
55287.599999986865,0.5808077613820861,0.7988238323246176,0.1514724250271363,21527.3806909716,67543.37832164232,0.03099999952340515,0.7988253513428423,0.15147280958134748,312.1789999995139,21530.11297478268,67556.36877212394,-230.59136978977628,7.6746818620928385,ACC
55287.699999986864,0.7037599832493694,0.7988238206890896,0.15147242211825415,21527.367983465734,67543.30418396983,0.0489999989962052,0.7988253513428422,0.15147280958134768,312.1839999995228,21530.112991631886,67556.36882516481,-230.58637009883083,7.7499033474386945,ACC
55287.79999998686,0.8503766437769805,0.7988238090535617,0.15147241920937196,21527.35527595929,67543.23004629758,0.04899999739636901,0.7988253513428425,0.15147280958134762,312.18500000002837,21530.11299500137,67556.36883577495,-230.5853701618535,7.8250811262197635,ACC
55287.89999998687,1.0319755345940993,0.7988237916002695,0.15147241630049013,21527.342696683136,67543.1188619915,0.08399999763191271,0.7988253495975128,0.1514728095813477,312.18599999957445,21530.11303684507,67556.35773184527,-230.5842524392756,7.925622337543201,ACC
55287.99999998687,1.1893955287642917,0.7988237741469773,0.15147241048272622,21527.317153441105,67543.00763327909,0.07000000380042504,0.7988253513428422,0.1514728095813475,312.1919999989135,21530.11301858809,67556.36891003049,-230.57837059578412,8.050662194472263,ACC
55288.09999998687,1.427583305529998,0.7988237508759212,0.15147240466496195,21527.291738425858,67542.85935793306,0.04300000333273981,0.7988253513428424,0.15147281132667675,312.19500000122486,21530.12080744416,67556.36896850415,-230.57539727492542,8.20265225573154,ACC
