ID,Pearson_Spatial_Gap,Spearman_Spatial_Gap,Pearson_Speed_FAV,Spearman_Speed_FAV,Pearson_Speed_Diff,Spearman_Speed_Diff
1,0.33808683302722214,0.34948620967541305,0.010288861216822197,-0.010913523725022169,0.3196896278730381,0.3200442821181068
2,0.26378756073771864,0.2632117522607686,-0.010077743438623067,-0.06008085408290559,0.48102012309030895,0.5021934288089732
