Date,30,9,2020
Vehicle_order,BMW,Hyundai,Ford
Number_of_vehicles,3
ACC,1
Distance_setting,shortest
Time,Speed1,Lat1,Lon1,E1,N1,Speed2,Lat2,Lon2,Alt2,E2,N2,U2,Speed3,Lat3,Lon3,Alt3,E3,N3,U3,IVS1,IVS2,Driver2
37726.09999999882,12.950047753167464,0.7995099814555404,0.15065960312571225,589.1394065020153,186.92434040332057,13.179999999501483,0.7995127353061073,0.15065647720228512,269.09999999947394,575.240388322801,204.4689865713545,5.447823124973098,13.245000000180886,0.7995146237523579,0.15065241407578614,268.86999999975484,557.1430270399864,216.494005810252,5.219029377438656,15.682969318382154,17.978220661079718,ACC
37726.19999999882,12.874120571322665,0.7995098039558164,0.15065974030476248,589.750454826278,185.794029178272,13.298999999788684,0.7995126096424013,0.15065671805772182,269.15199999936834,576.3131838558072,203.66879127103732,5.499752092938887,13.336999999646075,0.7995145260139196,0.1506526793658324,268.8899999997069,558.324625318786,215.8716598332217,5.23894736130412,15.662186185764954,17.987024621271967,ACC
37726.29999999882,12.847478147534163,0.7995096230975312,0.15065986823271846,590.3203046904474,184.64232581938708,13.206000000427007,0.7995124857240246,0.15065695542250013,269.190999999834,577.3704308537232,202.879709514342,5.5386818301388585,13.224000001989596,0.7995144300208109,0.15065294116522024,268.9129999998965,559.4906765138468,215.2604280096932,5.261866051445575,15.667418188608195,17.997823010946703,ACC
37726.399999998815,12.869285355262875,0.7995094386933107,0.1506599877051841,590.8524994994308,183.46803739840198,13.251000000212402,0.79951235656966,0.15065718929661992,269.20099999955556,578.4121319896423,202.0572798759931,5.548613760060801,13.13299999965593,0.7995143305370435,0.15065320121927875,268.915999999784,560.6489549023697,214.6269645665376,5.2647859013117335,15.667893948006729,18.01068550054234,ACC
37726.49999999882,12.9141652796572,0.7995092507724999,0.15066009850047912,591.3460519433216,182.2713506905316,13.160000000360036,0.7995122256699663,0.15065741968008128,269.26899999916816,579.4382930758059,201.22373556484902,5.616547173657058,13.260999998070252,0.7995142327986055,0.15065346301866658,268.9579999993669,561.8150092486752,214.00461858228783,5.306704420287682,15.682752593708356,18.019958740361922,ACC
37726.59999999881,12.918966975296929,0.7995090602361153,0.15066019681308207,591.7840131554087,181.0580020010971,13.215999999592723,0.7995120912796138,0.15065764482755478,269.32699999928883,580.4411356855676,200.36795845688764,5.674483131436888,13.403999998421035,0.7995141298241795,0.1506537265633836,269.0109999993685,562.988841132777,213.3489281984216,5.359623098602887,15.694983536952181,18.00058989057505,ACC
37726.69999999881,12.84039053792721,0.7995088679456652,0.15066027915085542,592.1508299774497,179.8334761679765,13.17700000066422,0.7995119533986028,0.15065786648436988,269.38399999958506,581.4284339495957,199.48994955315803,5.731420929454759,13.488000000169071,0.7995140251044246,0.15065399010810074,269.0599999995296,564.1626739409038,212.6821226655116,5.408541864385756,15.690773155933911,17.978780455976953,ACC
37726.79999999882,12.752314264036373,0.7995086737329528,0.1506603468590382,592.45249364322,178.5967026287367,13.133000000707796,0.7995118102816041,0.15065808115986792,269.4069999995215,582.3846392724191,198.5785911325393,5.754362326985798,13.424000000192251,0.7995139168940111,0.15065424841682998,269.0819999999869,565.3131867553243,211.9930838686624,5.430463150780104,15.674931504030493,17.96135892593838,ACC
37726.899999998815,12.733590756671779,0.7995084772663756,0.15066040189310295,592.6977132235476,177.34557046221886,13.100999999221132,0.7995116671646055,0.15065829234470748,269.47099999921727,583.3253019904494,197.66723266599288,5.818304870698887,13.533999997414195,0.7995138051929388,0.15065450847088854,269.0799999998091,566.4714730324616,211.2818147349096,5.428384200486864,15.678830332405793,17.915834750970774,ACC
37726.99999999882,12.765791636722208,0.7995082785904101,0.1506604438120785,592.8845247443049,176.0803627129913,13.208999999687045,0.7995115188116194,0.15065850003888848,269.52199999949244,584.2504203135596,196.72252677730668,5.869249595890692,13.729999999196878,0.7995136934918666,0.15065477201560554,269.1119999997021,567.6453091968873,210.57054836533385,5.460303577764212,15.675135677334573,17.87168858113326,ACC
