Trajectory_ID,Time_Index,ID_LV,Type_LV,Pos_LV,Speed_LV,Acc_LV,ID_FAV,Pos_FAV,Speed_FAV,Acc_FAV,Spatial_Gap,Spatial_Headway,Speed_Diff,leader_x,leader_y,follower_x,follower_y,leader_length,follower_length
0,0.0,27,0,23.661137779848364,16.795067777777778,,10,0.0,19.456,,19.161137779848364,23.661137779848364,-2.660932222222222,0.0,0.0,-25.447424607343223,0.8710269243467073,4.5,4.5
0,0.09999999999854481,27,0,25.320209610767193,16.666456666666665,-1.2861111111111256,10,1.9354000000000184,19.25200000000037,-2.0399999999963114,18.884809610767174,23.384809610767174,-2.5855433333337032,1.6561268816917434,-0.07412995162525693,-23.537703297493113,0.6375175791674126,4.5,4.5
0,0.19999999999708962,27,0,26.973208016004847,16.605237777777774,-0.612188888888916,10,3.8602500000008697,19.245000000016656,-0.06999999983712257,18.612958016003976,23.112958016003976,-2.6397622222388826,3.3122537622723938,-0.12972741375272268,-21.627981987766464,0.4484862043974136,4.5,4.5
0,0.3000000000029104,27,0,28.60781531397988,16.408720000017503,-1.9651777776027046,10,5.774900000001151,19.04799999998896,-1.9700000002769613,18.33291531397873,22.83291531397873,-2.639279999971457,4.942503660891802,-0.16679239062633577,-19.74154996229875,0.23721584194713596,4.5,4.5
0,0.4000000000014552,27,0,30.225110300234103,16.186994444456914,-2.217255555605888,10,7.676100000000911,18.97600000000624,-0.7199999998271878,18.049010300233192,22.549010300233192,-2.789005555549327,6.559815068530589,-0.18532487870948078,-17.862881031542862,0.04818446788446007,4.5,4.5
0,0.49999999999272404,27,0,31.829813644547695,16.0676433333404,-1.1935111111651509,10,9.56760000000154,18.854000000006348,-1.219999999998933,17.762213644546154,22.262213644546154,-2.7863566666659487,8.164187984324572,-0.2038573653779796,-15.991975195622256,-0.12972741375272268,4.5,4.5
0,0.5999999999912689,27,0,33.42349650925128,15.939546666679949,-1.280966666604506,10,11.448300000004187,18.760000000046567,-0.9399999995978092,17.47519650924709,21.97519650924709,-2.8204533333666184,9.755622409384843,-0.2223898548757708,-14.128832454290022,-0.27428081952807215,4.5,4.5
0,0.6999999999898137,27,0,34.992914599169694,15.70907555557364,-2.304711111063078,10,13.310650000008266,18.487000000035017,-2.7300000001154956,17.182264599161428,21.682264599161428,-2.7779244444613767,11.321179851743144,-0.2223898541684477,-12.288978997834,-0.4299537170215917,4.5,4.5
0,0.7999999999883585,27,0,36.523674822120086,15.47294555558802,-2.3612999998562145,10,15.157700000010017,18.454,-0.33000000035016797,16.865974822110072,21.365974822110072,-2.9810544444119813,12.860860311399472,-0.2038573653779796,-10.44912554014343,-0.5522681358239856,4.5,4.5
0,0.8999999999869033,27,0,38.05378532949098,15.26408111113935,-2.0886444444867003,10,16.994200000011624,18.27600000003211,-1.779999999678914,16.559585329479358,21.059585329479358,-3.01191888889276,14.387602279828272,-0.16679239133365886,-8.632561367699436,-0.6634630629082094,4.5,4.5
0,0.999999999992724,27,0,39.55600923970481,15.061904444478458,-2.021766666608915,10,18.812500000014296,18.09000000002131,-1.860000000108002,16.24350923969051,20.74350923969051,-3.0280955555428513,15.888467265678555,-0.12972741375272268,-6.8315233846790955,-0.7746579892851102,4.5,4.5
0,1.099999999983993,27,0,41.03162468058794,14.800052222260506,-2.618522222179518,10,20.61435000001799,17.947000000052558,-1.4299999996875101,15.91727468056995,20.41727468056995,-3.146947777792052,17.36345526919723,-0.055597463542111925,-5.046011590835501,-0.8524944383855315,4.5,4.5
0,1.1999999999679858,27,0,42.48212530449297,14.553633333368095,-2.464188888924106,10,22.39735000002443,17.71300000007631,-2.339999999762483,15.584775304468536,20.084775304468536,-3.1593666667082143,18.812566290137394,0.018532487375821916,-3.2760259869093806,-0.8969724087948272,4.5,4.5
0,1.2999999999665306,27,0,43.8905033161643,14.29589666673082,-2.577366666372747,10,24.156950000028882,17.479000000012707,-2.3400000006360244,15.233553316135414,19.733553316135414,-3.1831033332818865,20.222861837148052,0.12972741375272268,-1.5293296669952876,-0.9414503792041229,4.5,4.5
