Trajectory_ID,Time_Index,ID_LV,Type_LV,Pos_LV,Speed_LV,Acc_LV,ID_FAV,Pos_FAV,Speed_FAV,Acc_FAV,Spatial_Gap,Spatial_Headway,Speed_Diff,leader_x,leader_y,follower_x,follower_y,leader_length,follower_length
0,0.0,27,0,11.96830860403754,0.1718244376889674,,10,0.0,0.0150000009365199,,7.46830860403754,11.96830860403754,0.1568244367524475,0.0,0.0,1.6753827000066923,9.473807746692597,4.5,4.5
0,0.09999999999126885,27,0,12.00636004180984,0.2104077715992884,0.3858333391032098,10,0.001850000045765345,0.021999999978787,0.069999990422671,7.5045100417640755,12.004510041764075,0.1884077716205014,-4.933931750092816e-10,-0.0370649768736131,1.675382699019906,9.47380774739992,4.5,4.5
0,0.19999999998981366,27,0,12.027846071713578,0.2793433224357315,0.6893555083644312,10,0.00355000006122547,0.0120000003304155,-0.09999999648371498,7.524296071652351,12.024296071652351,0.26734332210531603,8.634380562662427e-10,-0.0555974649567581,1.6831391002426483,9.473807746692597,4.5,4.5
0,0.2999999999956344,27,0,12.068737898445164,0.3657699886148144,0.864266661790829,10,0.00549999991415169,0.0269999967281089,0.149999963976934,7.563237898531012,12.063237898531012,0.33876999188670553,-0.012927334877844008,-0.09266243617178649,1.6831391019695248,9.473807746692597,4.5,4.5
0,0.39999999999417923,27,0,12.12498309145446,0.4588844302074342,0.9311444159261978,10,0.00899999977770694,0.0430000005429961,0.160000038148872,7.615983091676752,12.115983091676753,0.41588442966443806,-0.01292733524788889,-0.14825989900657532,1.6753827000066923,9.473807745985274,4.5,4.5
0,0.5,27,0,12.187381861873867,0.5808077613820861,1.2192333117465193,10,0.012699999781027,0.0309999995234051,-0.12000001019591001,7.6746818620928385,12.17468186209284,0.549807761858681,-0.025854669262294842,-0.20385736254868725,1.6831391002426483,9.473807746692597,4.5,4.5
0,0.5999999999912689,27,0,12.266603347145702,0.7037599832493694,1.2295222186728327,10,0.016699999707007515,0.0489999989962052,0.17999999472800096,7.7499033474386945,12.249903347438694,0.6547599842531642,-0.03878200537362179,-0.2779873113446518,1.6831391011060866,9.473807745985274,4.5,4.5
0,0.6999999999898137,27,0,12.3466811257464,0.8503766437769805,1.4661666052761113,10,0.021599999526636226,0.048999997396369,-1.5998362010161138e-08,7.8250811262197635,12.325081126219764,0.8013766463806116,-0.05170934148494873,-0.3521172601406164,1.6831391011060866,9.473807748107244,4.5,4.5
0,0.7999999999956344,27,0,12.453872336821252,1.0319755345940993,1.8159889081711877,10,0.02824999927805031,0.0839999976319127,0.350000002355437,7.925622337543201,12.425622337543201,0.9479755369621866,-0.06463667586939957,-0.4633121843955479,1.6831391015994797,9.462688252852459,4.5,4.5
0,0.8999999999941792,27,0,12.58661219382193,1.1893955287642917,1.5741999417019237,10,0.035949999349667194,0.070000003800425,-0.139999938314877,8.050662194472263,12.550662194472263,1.1193955249638667,-0.09049134599513246,-0.5745071093578025,1.6831391007360414,9.473807745985274,4.5,4.5
