Trajectory_ID,Time_Index,ID_LV,Type_LV,Pos_LV,Speed_LV,Acc_LV,ID_FAV,Pos_FAV,Speed_FAV,Acc_FAV,Spatial_Gap,Spatial_Headway,Speed_Diff,leader_x,leader_y,follower_x,follower_y,leader_length,follower_length
1,218.20000000001164,2,0,15.766175409014128,11.609751849698808,,2019,0.0,12.17652681000465,,11.266175409014128,15.766175409014128,-0.5667749603058425,709.6733352681356,112.99497207398845,695.61055781975,106.0491312168772,4.5,4.5
1,218.30000000004657,2,0,16.977600447908024,11.618510132306271,0.0875828260746303,2019,1.2166785324238418,12.157043838472186,-0.19482971532465143,11.26092191548418,15.76092191548418,-0.5385337061659143,710.7307750892667,113.48313671363341,696.6730850172157,106.53910180656479,4.5,4.5
1,218.40000000002328,2,0,18.193770913943638,11.628502744992502,0.09992612686231084,2019,2.4315078350980315,12.139542215011607,-0.17501623460578486,11.262263078845606,15.762263078845606,-0.5110394700191048,711.7903190136572,113.97245175133087,697.7322713134756,107.026392983537,4.5,4.5
1,218.5,2,0,19.413400651520814,11.640706715037195,0.1220397004469298,2019,3.6447920729845,12.126142542717762,-0.133996722938452,11.268608578536314,15.768608578536314,-0.4854358276805666,712.8512445521266,114.46257215487799,698.7896506118774,107.50964839423361,4.5,4.5
1,218.60000000003492,2,0,20.635176115828685,11.656092486239102,0.15385771201906095,2019,4.856755783962734,12.113131676846914,-0.1301086587084832,11.278420331865949,15.778420331865949,-0.4570391906078122,713.9128292123943,114.95315289207197,699.8451719326363,107.9906412212478,4.5,4.5
1,218.70000000001164,2,0,21.857350811634745,11.675625325352572,0.19532839113470146,2019,6.067180253589935,12.0953577156971,-0.17773961149814,11.290170558044812,15.790170558044812,-0.41973239034452803,714.9743505050316,115.4438489271734,700.898388074409,108.4719270320953,4.5,4.5
1,218.80000000004657,2,0,23.078313797278142,11.699789459599268,0.24164134246696278,2019,7.27538885628762,12.068814338256596,-0.26543377440503946,11.302924940990524,15.802924940990524,-0.3690248786573278,716.0352891212411,115.93440499788932,701.9489028151412,108.95511187670392,4.5,4.5
1,218.90000000002328,2,0,24.298665373134135,11.72714697988581,0.2735752028654126,2019,8.4805309908264,12.034028352519009,-0.34785985737586955,11.318134382307733,15.818134382307733,-0.3068813726331996,717.0959384865312,116.42492491095624,702.9965238584911,109.4380037388939,4.5,4.5
1,219.0,2,0,25.51971307934555,11.755779427515952,0.2863244763014272,2019,9.681865655824746,11.992664947447883,-0.4136340507112557,11.337847423520806,15.837847423520806,-0.2368855199319313,718.1567952090251,116.91560223877661,704.0411098850492,109.91746107923895,4.5,4.5
1,219.10000000003492,2,0,26.742618061993312,11.783763710780724,0.2798428326477165,2019,10.878839428876564,11.94681051358849,-0.4585443385939314,11.36377863311675,15.86377863311675,-0.1630468028077665,719.2183558964741,117.40663056082612,705.0824230499201,110.39129888193588,4.5,4.5
1,219.20000000001164,2,0,27.96748836571228,11.809169333493712,0.25405622712987963,2019,12.071189012452413,11.900181157928506,-0.46629355659984384,11.396299353259868,15.896299353259868,-0.09101182443479416,720.2811171583661,117.89820345021451,706.1198393936137,110.8611582108201,4.5,4.5
1,219.30000000004657,2,0,29.194481581258366,11.830059119950992,0.20889786457280124,2019,13.259040584198436,11.856850276991963,-0.4333088093654247,11.43544099705993,15.93544099705993,-0.02679115704097157,721.3455756029484,118.39051448288085,707.1526384285494,111.32963665264273,4.5,4.5
1,219.40000000002328,2,0,30.42333638228229,11.8448063314971,0.14747211546108474,2019,14.442870423050339,11.81974650004608,-0.3710377694588374,11.480465959231951,15.980465959231951,0.025059831451020642,722.4120066198745,118.88375638526915,708.1807236253969,111.7993380617448,4.5,4.5
1,219.5,2,0,31.65080182045867,11.85303963921842,0.0823330772131925,2019,15.623223459595625,11.787314230859636,-0.3243226918644382,11.527578360863044,16.027578360863046,0.06572540835878371,723.4798007249182,119.37811848725799,709.2064942924129,112.27289135221707,4.5,4.5
1,219.60000000003492,2,0,32.872654188289786,11.8547045218318,0.0166488261338138,2019,16.800433507180113,11.7568867208301,-0.30427510029536364,11.572220681109672,16.07222068110967,0.09781780100170145,724.5481272160034,119.87378927064552,710.2329736990808,112.75293170503286,4.5,4.5
1,219.70000000001164,2,0,34.085681249422976,11.849747829853731,-0.04956691978069472,2019,17.97462302307247,11.72690359701709,-0.2998312381300927,11.611058226350508,16.111058226350508,0.12284423283664125,725.6161553894419,120.37095721369329,711.2625187652508,113.240700887412,4.5,4.5
1,219.80000000004657,2,0,35.29161400011006,11.838118955815554,-0.11628874038176917,2019,19.14598312839639,11.700298509461328,-0.2660508755576174,11.645630871713664,16.145630871713664,0.13782044635422608,726.6830545429095,120.8698108017361,712.2948210092652,113.73186700307247,4.5,4.5
1,219.90000000002328,2,0,36.49374121452952,11.819775178238311,-0.1834377757724326,2019,20.31505269422936,11.681092807198096,-0.19205702263231927,11.678688520300154,16.178688520300156,0.13868237104021475,727.747993973338,121.37053851232815,713.3289055988417,114.22070473632017,4.5,4.5
1,220.0,2,0,37.694634225513965,11.795075408965836,-0.2469976927247508,2019,21.482703542500875,11.671924158232196,-0.09168648965900417,11.711930683013088,16.211930683013087,0.12315125073364008,728.8103192221364,121.87308801770736,714.3641061829833,114.70334967131247,4.5,4.5
1,220.10000000003492,2,0,38.8926662450881,11.765927386682623,-0.2914802228321278,2019,22.649799727680225,11.66999954535478,-0.019246128774152993,11.742866517407876,16.242866517407876,0.0959278413278426,729.8700808082502,122.37644375399238,715.4009903407954,115.18338099090508,4.5,4.5
