Trajectory_ID,Time_Index,ID_LV,Type_LV,Pos_LV,Speed_LV,Acc_LV,ID_FAV,Pos_FAV,Speed_FAV,Acc_FAV,Spatial_Gap,Spatial_Headway,Speed_Diff,leader_x,leader_y,follower_x,follower_y,leader_length,follower_length
1,0.0,2,0,55.07566318032586,26.13685968130104,,2019,0.0,28.58149698938745,,50.57566318032586,55.07566318032586,-2.44463730808641,0.0,0.0,37.22587160670497,-40.85218408643732,4.5,4.5
1,0.1000000000349246,2,0,57.72042841250523,26.13687672600444,0.00017044703401580819,2019,2.8574611352576085,28.567725715764716,-0.1377127362273356,50.36296727724762,54.86296727724762,-2.4308489897602747,-1.7240714899497764,1.969975082589448,35.26155044560133,-38.81407925913272,4.5,4.5
1,0.20000000001164153,2,0,60.35793765923584,26.13616504675118,-0.007116792532606553,2019,5.713669440573442,28.556440390551945,-0.11285325212771369,50.1442682186624,54.6442682186624,-2.420275343800764,-3.4415991263626133,3.9463433218944743,33.2952779209699,-36.768773306313896,4.5,4.5
1,0.29999999998835847,2,0,62.98557447766622,26.133028795008677,-0.031362517425037595,2019,8.568932689189733,28.548824581773854,-0.07615808778091093,49.91664178847648,54.41664178847648,-2.4157957867651767,-5.154501779313497,5.9266895893986815,31.3247105203744,-34.71505610003012,4.5,4.5
1,0.40000000002328306,2,0,65.60187029539247,26.126636189323712,-0.06392605684965247,2019,11.423658055790339,28.545682750238253,-0.03141831535600659,49.67821223960214,54.17821223960214,-2.4190465609145413,-6.863867458751845,7.909313285882291,29.34858287270439,-32.65221849654276,4.5,4.5
1,0.5,2,0,68.209625329017,26.12007088113541,-0.06565308188303476,2019,14.278255739506697,28.54627092408889,0.005881738506374745,49.4313695895103,53.9313695895103,-2.4262000429534822,-8.567460741069393,9.895371950531695,27.369942167936564,-30.581555271278592,4.5,4.5
1,0.6000000000349246,2,0,70.81263075695486,26.1174528811644,-0.026179999710080892,2019,17.133042467640678,28.54946363859075,0.031927145018606495,49.17958828931418,53.67958828931418,-2.432010757426351,-10.262215342408306,11.88673765536652,25.392913736009355,-28.504862183169166,4.5,4.5
1,0.7000000000116415,2,0,73.41486149002841,26.121220517244097,0.03767636079697212,2019,19.98822210538942,28.554129116384072,0.04665477793320605,48.926639384639,53.426639384639,-2.4329085991399744,-11.945856322998601,13.884948601054603,23.421622907109207,-26.42393498902407,4.5,4.5
1,0.7999999999883585,2,0,76.02128402975151,26.126929260423804,0.05708743179706488,2019,22.8438847930299,28.559124636425533,0.04995520041461532,48.67739923672161,53.17739923672161,-2.4321953760017294,-13.619274119297748,15.89020749719805,21.46019501191862,-24.34056944706753,4.5,4.5
1,0.9000000000232831,2,0,78.63591147781233,26.12840435236437,0.014750919405663865,2019,25.700015399522115,28.56348749341877,0.043628569932359085,48.43589607829021,52.93589607829021,-2.435083141054399,-15.284150510114934,17.90238318487647,19.511766872278546,-22.25597818493008,4.5,4.5
1,1.0,2,0,81.25794650238628,26.120932137804303,-0.07472214560067414,2019,28.556539143936316,28.56698739486525,0.034999014464816014,48.20140735844996,52.70140735844996,-2.446055257060948,-16.941854472412672,19.92114178990878,17.57552127590389,-20.169041313526037,4.5,4.5
1,1.1000000000349246,2,0,83.88403998701682,26.105419828858057,-0.15512308946245668,2019,31.413367152294107,28.56957277229053,0.025853774252801998,47.97067283472271,52.47067283472271,-2.464152943432474,-18.59250376770611,21.94533859758352,15.649652503156135,-18.078055814590655,4.5,4.5
