Trajectory_ID,Time_Index,ID_LV,Type_LV,Pos_LV,Speed_LV,Acc_LV,ID_FAV,Pos_FAV,Speed_FAV,Acc_FAV,Spatial_Gap,Spatial_Headway,Speed_Diff,leader_x,leader_y,follower_x,follower_y,leader_length,follower_length
1,0.0,2,0,38.3012035339084,25.72692321286204,,2019,0.0,25.42462884369027,,33.8012035339084,38.3012035339084,0.30229436917176855,0.0,0.0,29.377718262978124,24.84049629250673,4.5,4.5
1,0.10000000000582077,2,0,40.8769028397467,25.74620649761584,0.192832847538007,2019,2.5410728584636804,25.39682832558333,-0.27800518106943173,33.83582998128302,38.33582998128302,0.3493781720325124,-2.075315788096539,-1.5220941635595286,27.301557345837914,23.37317358058599,4.5,4.5
1,0.20000000001164153,2,0,43.45507852550469,25.75709247954811,0.10885981932268862,2019,5.079294924920983,25.36761300356273,-0.2921532202059751,33.87578360058371,38.37578360058371,0.3894794759853788,-4.153570263046143,-3.0467409917808164,25.22798916962545,21.904924242174495,4.5,4.5
1,0.3000000000174623,2,0,46.02753471314541,25.7456579367642,-0.11434542783909762,2019,7.614583027329258,25.33814904460275,-0.29463958959979664,33.91295168581615,38.41295168581615,0.4075088921614487,-6.232343905696806,-4.56459108100038,23.157128960341176,20.435273958433253,4.5,4.5
1,0.39999999999417923,2,0,48.59497122312588,25.72515372158497,-0.20504215179229845,2019,10.146970544496343,25.309601298738947,-0.2854774586380415,33.94800067862954,38.44800067862954,0.415552422846023,-8.30714052658707,-6.0823624904288165,21.08909194497508,18.963748405572023,4.5,4.5
1,0.5,2,0,51.15999112051969,25.711755442228213,-0.1339827935675686,2019,12.676607284053798,25.283133492410144,-0.2646780632880308,33.9833838364659,38.4833838364659,0.4286219498180692,-10.374524122925965,-7.6082418970356835,19.02399335014609,17.489873261215205,4.5,4.5
1,0.6000000000058208,2,0,53.72356542081141,25.705355103553757,-0.06400338674456663,2019,15.203759422622259,25.25990927895909,-0.23224213451054965,34.01980599818915,38.51980599818915,0.4454458245946675,-12.437376124499547,-9.14022297109851,16.96194840222572,16.0131742029872,4.5,4.5
1,0.7000000000116415,2,0,56.286002437309,25.70391710495453,-0.01437998599225665,2019,17.728809594179282,25.24109415218138,-0.18815126777710134,34.05719284312972,38.55719284312972,0.462822952773152,-14.49922044459126,-10.674367526513073,14.903072328451358,14.53317690992706,4.5,4.5
1,0.8000000000174623,2,0,58.846502683378006,25.71713982932617,0.13222724371640737,2019,20.252242216657176,25.22755829737652,-0.13535854804860747,34.094260466720826,38.594260466720826,0.4895815319496535,-16.5598335017316,-12.209202947730313,12.8474371489233,13.049572506066308,4.5,4.5
1,0.8999999999941792,2,0,61.40450007380164,25.749316653553624,0.3217682422745227,2019,22.774568962544247,25.21897662036488,-0.08581677011637368,34.1299311112574,38.6299311112574,0.5303400331887431,-18.61827842257251,-13.743955692780974,10.794942060017542,11.562713907430911,4.5,4.5
