timestamp,distance_gt_m,distance_pred_m,angle_left_gt_deg,angle_left_pred_deg,angle_right_gt_deg,angle_right_pred_deg,angle_top_gt_deg,angle_top_pred_deg,angle_bottom_gt_deg,angle_bottom_pred_deg,ang_speed_left_gt_dps,ang_speed_left_pred_dps,ang_speed_right_gt_dps,ang_speed_right_pred_dps,ang_speed_top_gt_dps,ang_speed_top_pred_dps,ang_speed_bottom_gt_dps,ang_speed_bottom_pred_dps,orientation_gt,orientation_pred,object_id_pred,object_track_id_gt,object_type
55289.49999998684,17.85737836546445,17.85737836546445,8.122607489523334,8.122607489523334,14.532954985170614,14.532954985170614,13.732758815330484,13.732758815330484,8.922803659363463,8.922803659363463,0.08015466294172313,0.08015466294172313,-1.3965247676480885,-1.3965247676480885,-1.2126997879235688,-1.2126997879235688,-0.10367031678279659,-0.10367031678279659,preceding,preceding,1,1,vehicle
55289.59999998684,18.261775008972258,18.261775008972258,8.133885431751457,8.133885431751457,14.402565650663151,14.402565650663151,13.620006729448804,13.620006729448804,8.916444352965804,8.916444352965804,0.36958728042447575,0.36958728042447575,-1.0342376349064466,-1.0342376349064466,-0.8594493712135716,-0.8594493712135716,0.1947990167315936,0.1947990167315936,preceding,preceding,1,1,vehicle
55289.69999998684,18.67700549836502,18.67700549836502,8.196524945606106,8.196524945606106,14.326107458180884,14.326107458180884,13.560868941080116,13.560868941080116,8.961763462706873,8.961763462706873,0.5442024175921745,0.5442024175921745,-0.8094733251234629,-0.8094733251234629,-0.6409003726891598,-0.6409003726891598,0.37562946515787843,0.37562946515787843,preceding,preceding,1,1,vehicle
55289.79999998683,19.087685953681238,19.087685953681238,8.242725915265543,8.242725915265543,14.240670985647357,14.240670985647357,13.491826654918219,13.491826654918219,8.991570245994682,8.991570245994682,0.31850125448447386,0.31850125448447386,-1.034945850473548,-1.034945850473548,-0.866372832455184,-0.866372832455184,0.14992823646610276,0.14992823646610276,preceding,preceding,1,1,vehicle
55289.89999998684,19.541522215264045,19.541522215264045,8.260225196497897,8.260225196497897,14.11911828808393,14.11911828808393,13.387594374586481,13.387594374586481,8.991749109995347,8.991749109995347,0.5123668622381601,0.5123668622381601,-0.8211449111947644,-0.8211449111947644,-0.6550292238339779,-0.6550292238339779,0.34625117487737356,0.34625117487737356,preceding,preceding,1,1,vehicle
55289.99999998684,19.977516273894,19.977516273894,8.345199287710503,8.345199287710503,14.07644200339908,14.07644200339908,13.360820810142929,13.360820810142929,9.060820480966655,9.060820480966655,0.6461186778277934,0.6461186778277934,-0.6510239192600835,-0.6510239192600835,-0.48941328101123815,-0.48941328101123815,0.48450803957894806,0.48450803957894806,preceding,preceding,1,1,vehicle
55290.09999998684,20.44844429852991,20.44844429852991,8.389448932063313,8.389448932063313,13.988913504225806,13.988913504225806,13.28971171837887,13.28971171837887,9.08865071791025,9.08865071791025,0.5682675079264214,0.5682675079264214,-0.7027344616079176,-0.7027344616079176,-0.5443581587572766,-0.5443581587572766,0.40989120507577326,0.40989120507577326,preceding,preceding,1,1,vehicle
55290.19999998684,20.9062260948892,20.9062260948892,8.458852789296438,8.458852789296438,13.935895111071916,13.935895111071916,13.25194917838667,13.25194917838667,9.142798721981684,9.142798721981684,0.7331660044420474,0.7331660044420474,-0.4754267482022243,-0.4754267482022243,-0.3248060712022749,-0.3248060712022749,0.5825453274421193,0.5825453274421193,preceding,preceding,1,1,vehicle
55290.299999986826,21.372428936432314,21.372428936432314,8.536082132937782,8.536082132937782,13.893828154592072,13.893828154592072,13.224750504142548,13.224750504142548,9.205159783387305,9.205159783387305,0.7930081275644554,0.7930081275644554,-0.39301611083887167,-0.39301611083887167,-0.24518872271944758,-0.24518872271944758,0.6451807394450171,0.6451807394450171,preceding,preceding,1,1,vehicle
55290.399999986825,21.854052246977155,21.854052246977155,8.617454414796084,8.617454414796084,13.857291888911808,13.857291888911808,13.202911433847843,13.202911433847843,9.271834869860049,9.271834869860049,0.7595354368808884,0.7595354368808884,-0.41502346054961947,-0.41502346054961947,-0.2686067392362048,-0.2686067392362048,0.6131187155674525,0.6131187155674525,preceding,preceding,1,1,vehicle
55290.499999986816,22.353877637655213,22.353877637655213,8.68798922030701,8.68798922030701,13.810823462487097,13.810823462487097,13.171029156298776,13.171029156298776,9.327783526495331,9.327783526495331,0.6225094619663807,0.6225094619663807,-0.5044137653109289,-0.5044137653109289,-0.36391862470519243,-0.36391862470519243,0.48201432136065847,0.48201432136065847,preceding,preceding,1,1,vehicle
55290.599999986815,22.83766754306024,22.83766754306024,8.741956307181814,8.741956307181814,13.756409135854183,13.756409135854183,13.130127708909853,13.130127708909853,9.368237734126144,9.368237734126144,0.4572966922627444,0.4572966922627444,-0.6421523406526717,-0.6421523406526717,-0.5050665234672636,-0.5050665234672636,0.32021087507732915,0.32021087507732915,preceding,preceding,1,1,vehicle
55290.69999998681,23.357724276409318,23.357724276409318,8.779448558758228,8.779448558758228,13.682392994358432,13.682392994358432,13.070015851606794,13.070015851606794,9.391825701509866,9.391825701509866,0.5627561387977664,0.5627561387977664,-0.5089139430677392,-0.5089139430677392,-0.37527773492310246,-0.37527773492310246,0.4291199306531155,0.4291199306531155,preceding,preceding,1,1,vehicle
55290.79999998682,23.858685941259537,23.858685941259537,8.854507534946556,8.854507534946556,13.654626347241777,13.654626347241777,13.055072161926882,13.055072161926882,9.454061720261452,9.454061720261452,0.8715886700792623,0.8715886700792623,-0.14485284301305512,-0.14485284301305512,-0.01809050606343021,-0.01809050606343021,0.7448263331296445,0.7448263331296445,preceding,preceding,1,1,vehicle
55290.89999998682,24.369294428571543,24.369294428571543,8.953766292776125,8.953766292776125,13.653422425753257,13.653422425753257,13.066397750392118,13.066397750392118,9.540790968137264,9.540790968137264,0.8563969461382115,0.8563969461382115,-0.1396448062392892,-0.1396448062392892,-0.015414638383262513,-0.015414638383262513,0.7321667782821777,0.7321667782821777,preceding,preceding,1,1,vehicle
55290.999999986816,24.89289392717915,24.89289392717915,9.025786924171706,9.025786924171706,13.626697385994325,13.626697385994325,13.051989234250275,13.051989234250275,9.600495075915756,9.600495075915756,0.922720146943945,0.922720146943945,-0.05454535421293372,-0.05454535421293372,0.06735417014000689,0.06735417014000689,0.8008206225910115,0.8008206225910115,preceding,preceding,1,1,vehicle
55291.099999986815,25.427925243420248,25.427925243420248,9.138310322162228,9.138310322162228,13.64251335491083,13.64251335491083,13.079868584419923,13.079868584419923,9.700955092653135,9.700955092653135,1.0374223212527696,1.0374223212527696,0.10081621555208642,0.10081621555208642,0.21765417605355708,0.21765417605355708,0.9205843607512918,0.9205843607512918,preceding,preceding,1,1,vehicle
55291.19999998681,25.95050939757131,25.95050939757131,9.23327138841924,9.23327138841924,13.646860629104449,13.646860629104449,13.095520069460353,13.095520069460353,9.784611948063336,9.784611948063336,0.9929991881459017,0.9929991881459017,0.10676716727122937,0.10676716727122937,0.2173302202539844,0.2173302202539844,0.8824361351631396,0.8824361351631396,preceding,preceding,1,1,vehicle
55291.29999998682,26.470589372548755,26.470589372548755,9.336910159796375,9.336910159796375,13.663866788366462,13.663866788366462,13.123334628472554,13.123334628472554,9.877442319690283,9.877442319690283,1.0228966676228382,1.0228966676228382,0.17613762095173513,0.17613762095173513,0.28178419314849634,0.28178419314849634,0.917250095426084,0.917250095426084,preceding,preceding,1,1,vehicle
55291.39999998682,26.986981004065154,26.986981004065154,9.43785072194847,9.43785072194847,13.682088153295476,13.682088153295476,13.151876908091229,13.151876908091229,9.968061967152718,9.968061967152718,1.0437735117768483,1.0437735117768483,0.23125031391170126,0.23125031391170126,0.3326326700935027,0.3326326700935027,0.942391155595061,0.942391155595061,preceding,preceding,1,1,vehicle
55291.499999986816,27.50448489555618,27.50448489555618,9.545664862148707,9.545664862148707,13.71011685114813,13.71011685114813,13.189861162490285,13.189861162490285,10.065920550806553,10.065920550806553,1.0842200985312331,1.0842200985312331,0.31161968673751517,0.31161968673751517,0.408027085391538,0.408027085391538,0.9878126998772032,0.9878126998772032,preceding,preceding,1,1,vehicle
55291.599999986815,28.007534940624026,28.007534940624026,9.65469474165156,9.65469474165156,13.744412090642072,13.744412090642072,13.23348232516835,13.23348232516835,10.165624507125283,10.165624507125283,1.0583406738940369,1.0583406738940369,0.31896310159787333,0.31896310159787333,0.41123069044670046,0.41123069044670046,0.9660730850452168,0.9660730850452168,preceding,preceding,1,1,vehicle
55291.699999986806,28.517974758618696,28.517974758618696,9.7573329969172,9.7573329969172,13.773909471464805,13.773909471464805,13.272107300575799,13.272107300575799,10.259135167806205,10.259135167806205,1.2666136411556863,1.2666136411556863,0.5469233146523891,0.5469233146523891,0.6367394219727203,0.6367394219727203,1.176797533835348,1.176797533835348,preceding,preceding,1,1,vehicle
55291.7999999868,29.030074496882897,29.030074496882897,9.90801746986058,9.90801746986058,13.853796753562998,13.853796753562998,13.360830209551775,13.360830209551775,10.400984013871803,10.400984013871803,1.3338571318362895,1.3338571318362895,0.659901767684616,0.659901767684616,0.7440148336461192,0.7440148336461192,1.2497440658747792,1.2497440658747792,preceding,preceding,1,1,vehicle
55291.8999999868,29.50903051888653,29.50903051888653,10.02410442327554,10.02410442327554,13.905889824995763,13.905889824995763,13.42091026729869,13.42091026729869,10.509083980972612,10.509083980972612,1.2707441932213754,1.2707441932213754,0.6414653792920291,0.6414653792920291,0.7200066709023218,0.7200066709023218,1.1922029016110827,1.1922029016110827,preceding,preceding,1,1,vehicle
55291.9999999868,29.987278379500182,29.987278379500182,10.162166308508803,10.162166308508803,13.982089829422451,13.982089829422451,13.50483154373365,13.50483154373365,10.639424594197605,10.639424594197605,1.2741097250045854,1.2741097250045854,0.661809902019499,0.661809902019499,0.7382356913388577,0.7382356913388577,1.1976839356852267,1.1976839356852267,preceding,preceding,1,1,vehicle
55292.0999999868,30.471010859606892,30.471010859606892,10.27892636827275,10.27892636827275,14.038251805397735,14.038251805397735,13.568557405564313,13.568557405564313,10.748620768106171,10.748620768106171,1.3255799210182388,1.3255799210182388,0.7219878286473715,0.7219878286473715,0.7973302275667464,0.7973302275667464,1.2502375220988569,1.2502375220988569,preceding,preceding,1,1,vehicle
55292.1999999868,30.96658541533795,30.96658541533795,10.427282292708593,10.427282292708593,14.126487395149823,14.126487395149823,13.66429758924468,13.66429758924468,10.889472098613737,10.889472098613737,1.3776843514860246,1.3776843514860246,0.8066613676209329,0.8066613676209329,0.8779414348316408,0.8779414348316408,1.3064042842753167,1.3064042842753167,preceding,preceding,1,1,vehicle
55292.2999999868,31.426367298403168,31.426367298403168,10.554463238565944,10.554463238565944,14.199584078919575,14.199584078919575,13.744145692528086,13.744145692528086,11.009901624957433,11.009901624957433,1.3552667068151223,1.3552667068151223,0.8165303827191792,0.8165303827191792,0.8837829626398133,0.8837829626398133,1.2880141268944953,1.2880141268944953,preceding,preceding,1,1,vehicle
55292.3999999868,31.896249748916635,31.896249748916635,10.698335634078749,10.698335634078749,14.28979347169847,14.28979347169847,13.841054181777741,13.841054181777741,11.147074923999478,11.147074923999478,1.481818270370276,1.481818270370276,0.9581899953935675,0.9581899953935675,1.023559068360754,1.023559068360754,1.4164491974030895,1.4164491974030895,preceding,preceding,1,1,vehicle
55292.4999999868,32.3565843986913,32.3565843986913,10.850826892645841,10.850826892645841,14.391222078001654,14.391222078001654,13.948857506203913,13.948857506203913,11.293191464443582,11.293191464443582,1.5575484137673357,1.5575484137673357,1.0492742579614287,1.0492742579614287,1.112728904847046,1.112728904847046,1.4940937668817185,1.4940937668817185,preceding,preceding,1,1,vehicle
55292.5999999868,32.825958986339614,32.825958986339614,11.009845316827683,11.009845316827683,14.499648323287701,14.499648323287701,14.063599962743911,14.063599962743911,11.445893677371473,11.445893677371473,1.3583064108852483,1.3583064108852483,0.8584225726690846,0.8584225726690846,0.9208319502985631,0.9208319502985631,1.2958970332557627,1.2958970332557627,preceding,preceding,1,1,vehicle
55292.699999986784,33.297440057128455,33.297440057128455,11.12248817480592,11.12248817480592,14.562906592527053,14.562906592527053,14.13302389625414,14.13302389625414,11.552370871078832,11.552370871078832,1.4567710015396216,1.4567710015396216,0.9781694627156554,0.9781694627156554,1.037923802717657,1.037923802717657,1.3970166615376414,1.3970166615376414,preceding,preceding,1,1,vehicle
55292.79999998679,33.752285227999955,33.752285227999955,11.30119951713519,11.30119951713519,14.695282215835958,14.695282215835958,14.271184723291872,14.271184723291872,11.725297009679275,11.725297009679275,1.6593641886065384,1.6593641886065384,1.1979899775919591,1.1979899775919591,1.2555953308291237,1.2555953308291237,1.6017588353693668,1.6017588353693668,preceding,preceding,1,1,vehicle
55292.89999998679,34.215661851971426,34.215661851971426,11.454361012536332,11.454361012536332,14.802504588052503,14.802504588052503,14.384142962427282,14.384142962427282,11.872722638161553,11.872722638161553,1.412291763677679,1.412291763677679,0.9622505737206097,0.9622505737206097,1.0184426453559325,1.0184426453559325,1.3560996920423634,1.3560996920423634,preceding,preceding,1,1,vehicle
55292.99999998679,34.67228194460072,34.67228194460072,11.583657869866617,11.583657869866617,14.887732330577279,14.887732330577279,14.474873252360094,14.474873252360094,11.996516948083801,11.996516948083801,1.4708024108593705,1.4708024108593705,1.0295238952159735,1.0295238952159735,1.0846235141074487,1.0846235141074487,1.415702791967881,1.415702791967881,preceding,preceding,1,1,vehicle
55293.0999999868,35.14251088821371,35.14251088821371,11.748521494730504,11.748521494730504,15.00840936711284,15.00840936711284,14.60106766526656,14.60106766526656,12.155863196576783,12.155863196576783,1.6740271386618844,1.6740271386618844,1.238935046874829,1.238935046874829,1.2932637576017783,1.2932637576017783,1.6196984279349138,1.6196984279349138,preceding,preceding,1,1,vehicle
55293.199999986784,35.610648558014994,35.610648558014994,11.918463297592643,11.918463297592643,15.135519339946766,15.135519339946766,14.733526003874864,14.733526003874864,12.320456633664545,12.320456633664545,1.8069428281774194,1.8069428281774194,1.4005889704831276,1.4005889704831276,1.4513305794896354,1.4513305794896354,1.7562012191709115,1.7562012191709115,preceding,preceding,1,1,vehicle
55293.299999986775,36.04151229389305,36.04151229389305,12.109910060322852,12.109910060322852,15.2885271611767,15.2885271611767,14.891333781130427,14.891333781130427,12.507103440369125,12.507103440369125,1.8277040860136395,1.8277040860136395,1.4373243812704715,1.4373243812704715,1.4860725768484855,1.4860725768484855,1.7789558904356468,1.7789558904356468,preceding,preceding,1,1,vehicle
55293.39999998677,36.49685315149596,36.49685315149596,12.284004114763455,12.284004114763455,15.422984216175763,15.422984216175763,15.03074051921861,15.03074051921861,12.676247811720609,12.676247811720609,1.6482245502064785,1.6482245502064785,1.2543408707894201,1.2543408707894201,1.303527827034145,1.303527827034145,1.5990375939617607,1.5990375939617607,preceding,preceding,1,1,vehicle
55293.49999998678,36.95790514868138,36.95790514868138,12.439554970367295,12.439554970367295,15.539395335336122,15.539395335336122,15.152039346538995,15.152039346538995,12.826910959164422,12.826910959164422,1.6007148290020154,1.6007148290020154,1.2147665145788125,1.2147665145788125,1.2629636963728217,1.2629636963728217,1.5525176472080062,1.5525176472080062,preceding,preceding,1,1,vehicle
55293.59999998678,37.41741655311029,37.41741655311029,12.604147080581177,12.604147080581177,15.665937519104192,15.665937519104192,15.283333258506422,15.283333258506422,12.986751341178946,12.986751341178946,1.6258696129677261,1.6258696129677261,1.2543642102793484,1.2543642102793484,1.3007588415629812,1.3007588415629812,1.5794749816840863,1.5794749816840863,preceding,preceding,1,1,vehicle
55293.69999998678,37.865953616060665,37.865953616060665,12.764728892956109,12.764728892956109,15.79026817738834,15.79026817738834,15.412191114847804,15.412191114847804,13.142805955496645,13.142805955496645,1.6308088725441081,1.6308088725441081,1.2690960780513763,1.2690960780513763,1.3142688013456194,1.3142688013456194,1.5856361492498507,1.5856361492498507,preceding,preceding,1,1,vehicle
55293.799999986775,38.323318005972055,38.323318005972055,12.93030885508525,12.93030885508525,15.919756734710774,15.919756734710774,15.546187018771722,15.546187018771722,13.303878571024303,13.303878571024303,1.550005518977514,1.550005518977514,1.199935059675994,1.199935059675994,1.2436547463404395,1.2436547463404395,1.50628583231304,1.50628583231304,preceding,preceding,1,1,vehicle
55293.89999998677,38.76338077790478,38.76338077790478,13.074729996737362,13.074729996737362,16.030255189312697,16.030255189312697,15.660922064104627,15.660922064104627,13.444063121945431,13.444063121945431,1.6309457715729678,1.6309457715729678,1.2971887332585652,1.2971887332585652,1.3388719201316661,1.3388719201316661,1.5892625846998811,1.5892625846998811,preceding,preceding,1,1,vehicle
55293.999999986765,39.19897633116787,39.19897633116787,13.25649800938595,13.25649800938595,16.17919448135207,16.17919448135207,15.813961402787204,15.813961402787204,13.621731087950817,13.621731087950817,1.7854268779344977,1.7854268779344977,1.4578193918498243,1.4578193918498243,1.498735357811924,1.498735357811924,1.7445109119724123,1.7445109119724123,preceding,preceding,1,1,vehicle
55294.09999998677,39.642600749525876,39.642600749525876,13.431815372331588,13.431815372331588,16.321819067688565,16.321819067688565,15.960669135673092,15.960669135673092,13.792965304347062,13.792965304347062,1.7883767430479338,1.7883767430479338,1.4685882043381326,1.4685882043381326,1.5085283810323489,1.5085283810323489,1.7484365663537176,1.7484365663537176,preceding,preceding,1,1,vehicle
55294.19999998677,40.07633959510497,40.07633959510497,13.614173358002834,13.614173358002834,16.47291212222549,16.47291212222549,16.115667078999657,16.115667078999657,13.97141840122867,13.97141840122867,1.7916859985470381,1.7916859985470381,1.479592234628285,1.479592234628285,1.5185720837736199,1.5185720837736199,1.7527061494017033,1.7527061494017033,preceding,preceding,1,1,vehicle
55294.29999998677,40.51807574601836,40.51807574601836,13.79015257203578,13.79015257203578,16.617737514609917,16.617737514609917,16.264383552423396,16.264383552423396,14.1435065342223,14.1435065342223,1.8175479420137322,1.8175479420137322,1.509537718859761,1.509537718859761,1.5480082178175536,1.5480082178175536,1.779077443055911,1.779077443055911,preceding,preceding,1,1,vehicle
55294.39999998677,40.959313251389986,40.959313251389986,13.977682946400291,13.977682946400291,16.77481966599305,16.77481966599305,16.425268722558663,16.425268722558663,14.327233889834675,14.327233889834675,1.7874149676627127,1.7874149676627127,1.4908718206889375,1.4908718206889375,1.527910706642686,1.527910706642686,1.7503760817089642,1.7503760817089642,preceding,preceding,1,1,vehicle
55294.499999986765,41.386499541574096,41.386499541574096,14.147635565563121,14.147635565563121,16.915911878743366,16.915911878743366,16.569965693747488,16.569965693747488,14.493581750558999,14.493581750558999,1.825698417828164,1.825698417828164,1.5491949344217772,1.5491949344217772,1.5837313699625355,1.5837313699625355,1.7911619822874059,1.7911619822874059,preceding,preceding,1,1,vehicle
