Date,24,9,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle_order,Fiat(500X),Hyundai(Ioniqhybrid),Volvo(XC40),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number_of_vehicles,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC,2
Distance_setting,min
Time,Speed1,Lat1,Lon1,Alt1,E1,N1,U1,VE1,VN1,VU1,Speed2,Lat2,Lon2,Alt2,E2,N2,U2,VE2,VN2,VU2,Speed3,Lat3,Lon3,Alt3,E3,N3,U3,VE3,VN3,VU3,IVS1,IVS2,Driver1,Driver2,Driver3
62066.9,28.818392874975405,0.7977623353393526,0.1494230168291222,350.5461331645778,-4119.82686758397,-2052.8689232039223,32.94783178289813,27.642811693253588,-8.083541621337089,-1.0154232831025911,29.179156159447842,0.7977635649767274,0.14941568147901196,348.65669024638964,-4152.549426177583,-2045.0156171622727,31.039732192085317,28.17378082460064,-7.4520997056854545,-1.4585740301167642,29.04243912904922,0.7977649723575606,0.14940826095028933,352.06713056056094,-4185.654645041455,-2036.031620153342,34.43145087846615,28.270601360172527,-6.567895796188957,-1.0483864312091329,29.457749682538772,29.793590547673894,Human,ACC,ACC
62067.0,28.814305340486502,0.7977622079890407,0.14942364024689167,350.47700691285615,-4117.0457815529535,-2053.6817727969114,32.88023604160753,27.611223020572638,-8.176433217838081,-1.0151331918633135,29.19016977512317,0.7977634477820206,0.14941631310665787,348.56186676841685,-4149.7316577094925,-2045.7638211614249,30.94649905318037,28.161461491019555,-7.543503716926125,-1.4469450103782484,29.052692707461357,0.7977648693822174,0.1494088921058869,351.97955620523095,-4182.838932790077,-2036.6892841886536,34.34551012600443,28.26355908159143,-6.648053408860874,-1.0166452028619992,29.437242293773537,29.81939764002509,Human,ACC,ACC
62067.10000000001,28.808717985022568,0.7977620793092141,0.1494242625331755,350.4089999889105,-4114.269749656147,-2054.5030852095188,32.813752335024,27.57799999454287,-8.268000014593271,-1.0180000001187786,29.200971458280353,0.7977633289649597,0.14941694436762346,348.4699999854431,-4146.91553348937,-2046.5223557204722,30.856216890911174,28.148999998096713,-7.633000014228817,-1.4379999990395649,29.06151618679593,0.7977647653709367,0.1494095232276439,351.89399998634315,-4180.0233767575455,-2037.353544869116,34.261583988489555,28.25499999845529,-6.7270000127196,-0.9869999957263941,29.41313086924997,29.844986352358106,Human,ACC,ACC
62067.20000000001,28.80169662544115,0.7977619491659372,0.14942488289588052,350.33927645095633,-4111.502304792009,-2055.333710164351,32.74554217005531,27.54384480870989,-8.357277794100755,-1.015012083614707,29.212872804018122,0.7977632085159864,0.149417575243148,348.38138959286766,-4144.101137444892,-2047.2912817589536,30.769185325782328,28.137883700532484,-7.719547124957539,-1.4352806361857502,29.06871275555007,0.7977646604563985,0.14941015440231895,351.8103975029067,-4177.207589219939,-2038.0235574614785,34.17960858824091,28.244361060892054,-6.805592076199756,-0.9643889355498813,29.38224971593116,29.870177750312003,Human,ACC,ACC
62067.29999999999,28.794183020655645,0.7977618175942203,0.14942550139725946,350.2681415622097,-4108.7431692397495,-2056.1734249911788,32.6759110652425,27.50920436266436,-8.446144626430307,-1.0056302051973092,29.22429800876229,0.7977630868560956,0.14941820564661584,348.29432676540733,-4141.2888531483495,-2048.067917354409,30.68369614739868,28.12655635920785,-7.803369158486638,-1.4366110307355733,29.07422703552004,0.7977645545795155,0.14941078552233467,351.72844176589723,-4174.392050207311,-2038.6996978466586,34.099276501175076,28.2317760712852,-6.883249186110313,-0.9478281572545288,29.345838925198198,29.89427298775227,Human,ACC,ACC
62067.4,28.787368514104557,0.7977616846713089,0.1494261183131514,350.1966858867566,-4105.991112624225,-2057.021738921692,32.605950541654025,27.474461732539076,-8.537189153200304,-0.9914332234615322,29.232964813047825,0.7977629645139215,0.14941883547444734,348.2066005478508,-4138.479139083148,-2048.84889487421,30.597539187883395,28.1127008369177,-7.8850066195397375,-1.4383859095088845,29.078039357300874,0.7977644476332585,0.1494114164315296,351.6477651393116,-4171.577456688092,-2039.3826470589652,34.02021941663749,28.217553044997626,-6.959031709027902,-0.9348532987734478,29.30625735752081,29.91640451436089,Human,ACC,ACC
62067.5,28.782476699673747,0.7977615504744494,0.14942673391939548,350.1259999886828,-4103.2449045702915,-2057.8781611875797,32.53675212035833,27.43999999446689,-8.63300001602912,-0.9739999970023244,29.2366042830478,0.7977628420180981,0.14941946462306313,348.1159999849874,-4135.672453732698,-2049.630846685725,30.508504279359652,28.09399999645688,-7.9650000128404495,-1.4369999993255351,29.08012649579502,0.7977643395105982,0.1494120469737424,351.5679999871466,-4168.764505630724,-2040.073086132706,33.94206902397358,28.20199999739225,-7.0320000115291545,-0.9229999980397492,29.265888540950122,29.93566120620818,Human,ACC,ACC
62067.60000000001,28.780154322138,0.7977614150255429,0.14942734845030448,350.0566937215188,-4100.503499908381,-2058.7425532039524,32.468926377691304,27.405973732438675,-8.734858361585806,-0.9550581060827958,29.23390595765918,0.7977627196671588,0.14942009299368705,348.0212729471118,-4132.869235738203,-2050.411870877425,30.415339621110547,28.069021064799685,-8.043978233934345,-1.4302895430935851,29.08060689083237,0.7977642301325061,0.14941267703351532,351.48880284064546,-4165.9537122884085,-2040.7715179125503,33.86448135559145,28.185472424014115,-7.101576532035582,-0.9101934596054341,29.226669111066066,29.951397471422812,Human,ACC,ACC
62067.70000000001,28.77860787547405,0.7977612781251134,0.1494279619740862,349.98745409750575,-4097.76659429086,-2059.6161851189177,32.40116011199248,27.37162356232131,-8.838815359281039,-0.9369300173499135,29.22734686989449,0.7977625968392382,0.14942072050675667,347.92500260467864,-4130.069844372095,-2051.195928419335,30.32062687919796,28.03986872392106,-8.122923741483133,-1.4218568452747806,29.080186232017656,0.7977641195319527,0.1494133066582053,351.4099268999884,-4163.144865053773,-2041.4777324849445,33.78720981610272,28.168515741044537,-7.168631995645126,-0.8959171537416002,29.188640529138546,29.96418269775293,Human,ACC,ACC
62067.79999999999,28.775367105165987,0.7977611395183408,0.14942857451742222,349.9164874187962,-4095.0340685754827,-2060.5006792636586,32.33165917733575,27.335961608061595,-8.939614684845639,-0.9220869189744132,29.22034808047781,0.7977624726823703,0.14942134708751326,347.8307309527172,-4127.27461906462,-2051.9884460011567,30.227906085913204,28.009532019116765,-8.202907384884641,-1.416745725019506,29.079726761921844,0.7977640077699094,0.1494139359358729,351.3311495325785,-4160.33757060439,-2042.191341746868,33.71003215315806,28.151722844800855,-7.234399198949075,-0.8800441169600043,29.151332671273128,29.97493852637126,Human,ACC,ACC
